,_id,TransactionID,CustomerID,ProductID,Quantity,Price,Discount,TransactionDate,CustomerLocation,CustomerAge,CustomerIncomeGroup,CustomerLoyaltyScore,ProductCategory_Beauty,ProductCategory_Books,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Home & Kitchen,ProductCategory_Sports,ProductCategory_Toys,PaymentMethod_Bank Transfer,PaymentMethod_Cash on Delivery,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_PayPal,CustomerGender_Female,CustomerGender_Male,CustomerGender_Other
34628,68f24604b498e3d7cc2463ad,34752,4089,944,4,9.18,0.09,2023-09-20T06:34:31,Carterburgh,40,2,63.59,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34629,68f24604b498e3d7cc2463b5,34760,2826,839,4,6.75,0.0,2023-12-19T03:24:05,Bethbury,58,0,70.57,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34630,68f24604b498e3d7cc2463bb,34766,6811,236,3,691.95,0.14,2024-05-31T05:38:51,Port Maryton,56,1,24.9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34631,68f24604b498e3d7cc2463bc,34767,2691,817,2,675.61,0.03,2024-01-24T21:09:02,Angelicachester,53,2,28.66,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
34632,68f24604b498e3d7cc2463c0,34771,1036,557,3,308.31,0.05,2024-04-10T12:30:29,North Royhaven,38,2,14.89,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
34633,68f24604b498e3d7cc2463c2,34773,3339,430,4,918.37,0.05,2023-09-17T00:47:29,West Heatherbury,36,1,22.86,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
34634,68f24604b498e3d7cc2463c6,34777,6072,957,3,775.02,0.09,2024-04-08T21:48:07,Lake Michaelhaven,31,1,79.29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
34635,68f24604b498e3d7cc2463d2,34789,9622,344,3,240.23,0.1,2023-11-07T19:26:31,South Brendaburgh,63,2,30.64,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34636,68f24604b498e3d7cc2463fc,34831,3548,197,3,180.08,0.22,2024-03-24T18:05:15,Denisetown,20,2,87.02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
34637,68f24604b498e3d7cc2463fe,34833,3140,357,4,143.35,0.01,2023-11-07T17:12:55,Greeneland,25,1,94.75,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
34638,68f24604b498e3d7cc246401,34836,7422,233,1,672.57,0.13,2024-03-16T20:55:36,Lake Taylor,36,2,14.99,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
34639,68f24604b498e3d7cc246415,34856,4177,288,3,303.27,0.29,2023-10-03T02:59:37,Charlesshire,45,0,91.86,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
34640,68f24604b498e3d7cc24642f,34882,2993,304,3,994.65,0.19,2024-05-11T01:13:29,Wareview,43,2,86.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
34641,68f24604b498e3d7cc24643f,34898,8400,859,4,327.62,0.05,2024-01-29T01:59:48,West Allenstad,63,1,75.42,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
34642,68f24604b498e3d7cc246449,34908,3607,890,4,367.66,0.14,2024-08-27T17:44:09,Lake Paulbury,42,1,61.16,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
34643,68f24604b498e3d7cc246455,34920,5493,624,1,514.95,0.28,2023-12-24T22:35:44,Donnatown,25,2,31.37,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
34644,68f24604b498e3d7cc246457,34922,8981,455,3,121.66,0.07,2024-01-21T04:24:44,Riverafort,68,0,52.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
34645,68f24604b498e3d7cc246458,34923,3215,278,2,609.87,0.03,2023-10-18T05:07:28,West Sabrinaland,26,0,85.63,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
34646,68f24604b498e3d7cc246459,34924,6726,309,2,875.26,0.26,2024-07-03T05:00:04,West Matthew,24,2,44.42,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
34647,68f24604b498e3d7cc246472,34949,2663,131,4,113.97,0.29,2023-11-21T09:53:00,Scottstad,18,2,42.54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
34648,68f24604b498e3d7cc246492,34981,6123,950,2,769.77,0.14,2023-12-23T00:52:16,Anthonymouth,32,1,96.95,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
34649,68f24604b498e3d7cc246495,34984,7727,996,3,589.46,0.04,2024-03-01T03:17:35,North Rachel,25,2,65.89,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
34650,68f24604b498e3d7cc246498,34987,3935,724,3,449.74,0.17,2024-03-16T09:37:19,Smithshire,27,0,26.19,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
34651,68f24604b498e3d7cc24649b,34990,9612,962,3,573.67,0.25,2024-01-09T20:14:09,Troymouth,49,0,26.62,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34652,68f24604b498e3d7cc2464a5,35000,7960,935,4,124.68,0.01,2024-08-24T23:07:14,Christophershire,50,2,50.33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
34653,68f24604b498e3d7cc2462b4,34503,4619,942,3,382.48,0.07,2024-07-31T20:34:54,Taraville,56,1,70.92,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
34654,68f24604b498e3d7cc2462bc,34511,9697,266,2,231.45,0.22,2024-05-19T23:07:44,Monroeview,61,1,84.14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
34655,68f24604b498e3d7cc2462cf,34530,2615,501,4,169.14,0.26,2024-08-08T18:19:55,Lake Sandymouth,53,1,40.68,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
34656,68f24604b498e3d7cc2462d2,34533,4771,663,3,774.33,0.25,2023-12-12T23:17:19,Rebeccaton,23,0,31.37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
34657,68f24604b498e3d7cc2462da,34541,5587,401,1,193.93,0.01,2023-09-09T15:37:12,Owensport,56,0,11.23,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
34658,68f24604b498e3d7cc2462ea,34557,4200,164,2,882.86,0.12,2024-01-04T00:23:10,Catherinefort,44,0,2.36,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34659,68f24604b498e3d7cc246302,34581,7654,138,4,819.11,0.2,2024-01-11T02:05:31,Travisburgh,68,0,74.28,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34660,68f24604b498e3d7cc246320,34611,5766,706,3,765.33,0.26,2024-03-27T10:20:30,West Matthewton,19,1,53.04,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
34661,68f24604b498e3d7cc24632b,34622,8059,257,4,495.62,0.15,2023-11-16T22:02:16,Browntown,49,2,90.45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
34662,68f24604b498e3d7cc246334,34631,6017,430,2,174.08,0.12,2023-10-23T20:21:32,Fernandezside,67,1,11.06,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
34663,68f24604b498e3d7cc246335,34632,9122,848,2,463.81,0.24,2024-06-12T06:14:41,Markfort,54,0,55.4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
34664,68f24604b498e3d7cc246337,34634,7479,517,1,78.35,0.21,2024-03-05T16:47:39,South Danielside,38,1,76.37,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34665,68f24604b498e3d7cc246342,34645,7686,552,3,986.0,0.25,2023-11-04T23:34:18,East Derek,49,0,66.33,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
34666,68f24604b498e3d7cc246363,34678,2345,606,1,141.11,0.04,2023-10-29T13:01:05,Shelbytown,38,0,19.16,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
34667,68f24604b498e3d7cc246382,34709,5699,383,4,961.17,0.22,2024-03-05T03:54:44,Adamsview,41,2,30.25,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
34668,68f24604b498e3d7cc2463a0,34739,9219,652,3,666.44,0.26,2024-08-30T06:57:38,Robintown,68,1,64.72,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
34669,68f24604b498e3d7cc2463a6,34745,3157,795,2,278.34,0.04,2024-06-11T00:17:11,New Nicoletown,59,0,78.38,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
34670,68f24604b498e3d7cc2463aa,34749,2555,288,3,701.14,0.12,2023-11-24T08:09:28,Moranview,63,1,39.33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
34671,68f24604b498e3d7cc2463c7,34778,1252,570,3,972.01,0.29,2023-12-08T18:56:22,West Nicholas,68,0,69.92,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
34672,68f24604b498e3d7cc2463d0,34787,7834,492,1,801.48,0.24,2024-05-21T12:07:46,Port Timothy,18,1,93.05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
34673,68f24604b498e3d7cc2463e1,34804,1538,344,3,193.55,0.21,2024-01-06T02:50:27,Jamesshire,25,1,93.35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
34674,68f24604b498e3d7cc2463e5,34808,6407,414,4,410.9,0.04,2024-09-01T19:45:46,Clayhaven,30,1,49.14,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34675,68f24604b498e3d7cc2463f8,34827,2773,300,2,667.02,0.13,2024-08-24T19:55:00,Brownview,38,2,62.21,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34676,68f24604b498e3d7cc2463fd,34832,2550,301,3,538.09,0.19,2024-08-24T11:48:20,Ramirezshire,21,0,22.07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
34677,68f24604b498e3d7cc246409,34844,5767,579,2,780.74,0.09,2024-05-22T19:17:00,New Richardburgh,38,1,96.36,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
34678,68f24604b498e3d7cc246412,34853,7943,216,4,967.83,0.21,2023-09-24T11:50:56,Christopherhaven,20,2,65.28,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
34679,68f24604b498e3d7cc246419,34860,3884,291,4,975.28,0.19,2023-11-07T00:16:36,Torresmouth,40,1,23.33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34680,68f24604b498e3d7cc246451,34916,1937,145,4,751.87,0.17,2024-04-07T13:45:26,North David,56,2,23.23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
34681,68f24604b498e3d7cc24645c,34927,2427,519,1,60.65,0.03,2024-06-25T17:31:15,Jacobton,68,0,9.37,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
34682,68f24604b498e3d7cc24646b,34942,6607,696,2,468.79,0.01,2023-12-19T07:12:25,Bellport,58,0,44.93,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
34683,68f24604b498e3d7cc246471,34948,6104,932,2,697.74,0.21,2024-08-23T22:09:34,Amyview,39,2,87.94,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
34684,68f24604b498e3d7cc246478,34955,2531,285,4,42.12,0.05,2024-08-18T16:42:10,East Johnborough,38,2,74.45,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34685,68f24604b498e3d7cc24647d,34960,5502,632,3,42.42,0.15,2024-08-13T00:03:56,South Beth,34,2,54.12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
34686,68f24604b498e3d7cc246486,34969,2047,232,4,808.25,0.12,2024-03-26T09:11:36,Lake Karenport,30,2,98.63,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
34687,68f24604b498e3d7cc2464a0,34995,3557,896,4,648.0,0.1,2023-10-03T12:28:07,New Juliestad,33,0,80.24,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
34688,68f24604b498e3d7cc2462bd,34512,8817,565,3,987.95,0.18,2024-05-13T15:17:05,Whitefort,38,0,57.18,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
34689,68f24604b498e3d7cc2462e3,34550,4922,371,2,211.13,0.14,2024-05-08T02:34:06,Baileymouth,38,2,17.43,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34690,68f24604b498e3d7cc2462fb,34574,8353,240,4,289.58,0.18,2023-12-28T06:04:04,Yvonnemouth,51,0,42.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
34691,68f24604b498e3d7cc246324,34615,9312,879,4,327.18,0.17,2023-10-04T17:02:39,Matthewfurt,65,0,6.58,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
34692,68f24604b498e3d7cc246332,34629,7057,274,3,324.57,0.25,2024-08-29T21:17:32,Brendafurt,46,2,67.48,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
34693,68f24604b498e3d7cc24633b,34638,8945,231,4,968.58,0.08,2023-12-24T12:24:13,Port Baileytown,44,2,31.61,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
34694,68f24604b498e3d7cc24634d,34656,7021,931,2,290.85,0.18,2024-08-21T17:31:36,South David,23,0,7.09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34695,68f24604b498e3d7cc246351,34660,3369,352,3,44.7,0.14,2024-06-18T01:01:13,Mooreville,51,1,71.07,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
34696,68f24604b498e3d7cc246354,34663,2259,113,3,140.18,0.07,2024-01-25T01:07:26,New Catherine,68,1,96.94,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
34697,68f24604b498e3d7cc246367,34682,7794,164,2,77.54,0.24,2024-05-16T01:30:24,Taylorbury,19,2,41.65,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
34698,68f24604b498e3d7cc246371,34692,2673,359,2,37.7,0.03,2024-04-30T01:34:12,Bergerchester,34,0,61.26,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
34699,68f24604b498e3d7cc246386,34713,9878,187,3,10.56,0.17,2024-07-21T18:05:28,New William,49,2,49.25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34700,68f24604b498e3d7cc24638a,34717,5497,416,3,466.34,0.3,2023-09-21T10:02:17,Kimberlymouth,38,1,53.49,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
34701,68f24604b498e3d7cc24638b,34718,4852,534,3,570.94,0.09,2023-12-04T10:40:41,Watsonfort,19,0,78.97,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
34702,68f24604b498e3d7cc246397,34730,4266,201,2,901.84,0.25,2023-11-03T09:52:10,Petersfurt,57,1,87.74,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
34703,68f24604b498e3d7cc24639f,34738,8573,653,4,904.77,0.27,2023-09-29T23:32:31,West Katieland,38,0,26.63,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
34704,68f24604b498e3d7cc2463ac,34751,3736,982,4,160.9,0.14,2024-07-05T07:59:43,Heatherbury,39,0,14.97,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
34705,68f24604b498e3d7cc2463c1,34772,2627,698,4,150.24,0.14,2024-08-28T20:43:27,Pattersonville,27,2,63.53,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
34706,68f24604b498e3d7cc2463da,34797,2780,185,3,25.73,0.22,2024-05-10T15:42:54,Andersonfort,46,1,71.24,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
34707,68f24604b498e3d7cc2463e8,34811,4091,426,4,136.37,0.3,2024-01-05T15:01:39,Stephenchester,35,1,45.17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
34708,68f24604b498e3d7cc2463f2,34821,8890,241,1,19.96,0.17,2024-01-07T10:29:07,Brookeborough,23,1,71.91,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34709,68f24604b498e3d7cc24640b,34846,6644,576,2,423.09,0.14,2024-03-26T04:10:52,Port Tiffanyville,38,1,55.8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34710,68f24604b498e3d7cc246410,34851,5930,726,1,363.58,0.17,2024-05-12T07:59:42,Austinhaven,66,1,62.36,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
34711,68f24604b498e3d7cc246413,34854,8611,370,1,193.21,0.16,2024-07-19T23:33:02,Lake Holly,51,0,2.48,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
34712,68f24604b498e3d7cc246418,34859,4796,240,1,420.21,0.27,2024-08-20T11:36:12,North James,35,1,43.62,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34713,68f24604b498e3d7cc246423,34870,7046,657,1,626.56,0.05,2024-07-02T14:02:19,Millerburgh,28,2,27.15,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
34714,68f24604b498e3d7cc246427,34874,7684,589,4,915.12,0.25,2024-03-13T01:49:50,Thomasside,62,1,84.93,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
34715,68f24604b498e3d7cc246435,34888,8463,294,1,627.08,0.03,2023-09-24T18:05:06,West Seanfurt,40,1,23.37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
34716,68f24604b498e3d7cc24646e,34945,3153,412,1,869.96,0.23,2023-09-28T21:17:57,Port Alicia,41,1,83.26,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34717,68f24604b498e3d7cc246474,34951,6924,585,3,69.6,0.25,2023-12-23T23:50:33,Simmonsmouth,65,2,13.82,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34718,68f24604b498e3d7cc246477,34954,4185,624,2,412.89,0.04,2024-06-23T00:33:48,North Deanside,47,1,10.19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34719,68f24604b498e3d7cc24648c,34975,9077,318,4,969.51,0.19,2024-01-08T05:04:32,South Taylorborough,64,1,83.04,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
34720,68f24604b498e3d7cc2462b5,34504,7564,165,2,659.66,0.28,2024-01-20T08:23:57,New Jenniferland,36,2,48.98,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
34721,68f24604b498e3d7cc2462d0,34531,1019,561,1,192.72,0.27,2023-09-25T00:47:00,North Patty,19,1,54.01,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
34722,68f24604b498e3d7cc2462dd,34544,6357,417,3,15.63,0.27,2024-07-04T00:19:13,Kristinaborough,51,0,94.21,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
34723,68f24604b498e3d7cc2462e0,34547,4055,197,3,844.61,0.22,2024-02-01T07:27:22,Kramerport,65,0,26.2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
34724,68f24604b498e3d7cc2462f2,34565,9717,235,3,613.06,0.21,2023-09-22T22:34:08,Robertobury,23,2,83.34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34725,68f24604b498e3d7cc2462f7,34570,7066,996,4,760.13,0.21,2024-01-07T08:01:54,Port Shaun,59,1,62.13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
34726,68f24604b498e3d7cc246303,34582,4734,558,3,763.94,0.17,2023-12-15T20:25:15,New Andrea,44,2,97.66,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
34727,68f24604b498e3d7cc246308,34587,6530,359,2,342.54,0.06,2023-12-21T03:52:37,East Shellytown,53,1,26.34,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
34728,68f24604b498e3d7cc24630b,34590,4843,283,2,332.92,0.08,2023-09-05T20:14:54,Mcmillanville,19,1,45.8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
34729,68f24604b498e3d7cc246317,34602,8102,813,3,385.61,0.0,2023-11-02T08:33:23,Jensenstad,33,1,87.83,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
34730,68f24604b498e3d7cc246323,34614,4549,948,3,423.6,0.05,2024-03-16T18:30:16,Lake Kellieville,32,0,98.03,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
34731,68f24604b498e3d7cc24632a,34621,8471,953,3,271.94,0.3,2024-02-05T21:29:42,Lake Alexandra,58,1,12.38,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
34732,68f24604b498e3d7cc246339,34636,8348,364,4,251.9,0.12,2024-02-19T00:29:17,North Aaronberg,18,1,53.01,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
34733,68f24604b498e3d7cc246346,34649,6218,987,3,286.47,0.1,2024-04-18T01:56:27,Port Jamiemouth,18,1,54.36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
34734,68f24604b498e3d7cc246369,34684,4092,514,1,267.11,0.24,2023-09-27T15:36:26,Tuckerport,38,2,19.71,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
34735,68f24604b498e3d7cc246378,34699,1887,943,2,753.25,0.14,2024-06-08T03:51:27,Dianefort,23,2,94.96,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
34736,68f24604b498e3d7cc24637c,34703,5403,776,2,296.23,0.09,2023-11-25T20:18:46,Thomaston,51,0,81.21,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
34737,68f24604b498e3d7cc246391,34724,1573,301,3,457.86,0.2,2024-03-28T10:26:01,West Stephanie,60,2,60.15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34738,68f24604b498e3d7cc246394,34727,4589,582,2,336.25,0.17,2023-10-11T17:25:09,Brewertown,62,1,63.09,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
34739,68f24604b498e3d7cc2463b7,34762,6509,843,1,752.83,0.22,2023-09-29T18:49:08,East Suzanne,37,2,39.12,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
34740,68f24604b498e3d7cc2463db,34798,7433,270,3,194.47,0.22,2023-11-23T05:59:11,Port Donaldmouth,32,2,16.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34741,68f24604b498e3d7cc2463e3,34806,7605,927,3,583.76,0.22,2023-12-13T06:21:11,East Jennifertown,40,2,43.38,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
34742,68f24604b498e3d7cc2463ef,34818,8928,684,4,977.9,0.14,2023-11-30T19:01:45,North Barbara,61,1,76.41,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
34743,68f24604b498e3d7cc246403,34838,4520,881,1,675.88,0.0,2024-04-12T02:57:59,New Rebekah,21,1,78.12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
34744,68f24604b498e3d7cc246404,34839,8928,115,2,577.98,0.28,2024-06-25T02:27:44,Port Angelaland,56,2,76.77,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
34745,68f24604b498e3d7cc246414,34855,9064,480,3,709.0,0.19,2024-03-01T13:18:17,Christensenfurt,25,0,3.91,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
34746,68f24604b498e3d7cc246430,34883,3675,142,4,150.32,0.04,2023-10-30T19:31:29,Jodiberg,36,1,36.56,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
34747,68f24604b498e3d7cc246441,34900,7818,729,1,220.42,0.23,2024-08-15T04:37:43,Port Melissafurt,45,2,88.51,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
34748,68f24604b498e3d7cc246450,34915,4455,875,4,462.57,0.07,2024-01-07T04:26:22,Carrieview,60,2,1.77,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
34749,68f24604b498e3d7cc246476,34953,7022,377,4,911.65,0.16,2024-05-12T20:38:08,Port Seanburgh,69,1,79.03,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
34750,68f24604b498e3d7cc246481,34964,4818,550,2,677.77,0.01,2024-03-16T19:33:38,East Amanda,56,0,85.45,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
34751,68f24604b498e3d7cc246493,34982,6875,177,2,877.63,0.1,2024-05-11T10:05:32,Danielletown,18,2,7.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34752,68f24604b498e3d7cc246496,34985,1542,682,1,311.62,0.07,2024-03-19T10:01:04,Larrymouth,36,2,43.07,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34753,68f24604b498e3d7cc2464a4,34999,3691,186,1,227.06,0.13,2024-01-14T20:59:56,Johnsonland,47,0,46.66,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
34754,68f24604b498e3d7cc2462b7,34506,3524,407,2,570.11,0.17,2024-08-20T16:36:44,Sparkston,40,1,2.57,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
34755,68f24604b498e3d7cc2462cb,34526,7073,184,4,160.29,0.19,2023-10-27T18:53:15,New Matthewtown,48,2,40.99,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
34756,68f24604b498e3d7cc2462d9,34540,5741,433,4,920.3,0.16,2023-11-23T11:14:35,Noblefort,50,2,78.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
34757,68f24604b498e3d7cc246312,34597,3019,472,2,156.09,0.24,2024-02-18T03:55:15,Stevenport,25,1,95.23,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
34758,68f24604b498e3d7cc246314,34599,9071,786,1,291.34,0.16,2023-11-06T10:43:58,West Jason,48,2,92.29,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
34759,68f24604b498e3d7cc24635b,34670,5419,108,4,288.59,0.28,2024-08-14T00:39:05,Cruzport,18,0,92.16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
34760,68f24604b498e3d7cc24636b,34686,3591,458,1,710.86,0.03,2023-10-08T10:06:38,North Angela,20,1,65.36,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
34761,68f24604b498e3d7cc246375,34696,1499,343,4,337.13,0.14,2024-02-13T20:58:58,Jessicaton,19,1,31.52,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
34762,68f24604b498e3d7cc246387,34714,8627,635,2,213.47,0.18,2024-02-09T10:48:49,Michaelhaven,69,0,42.95,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
34763,68f24604b498e3d7cc24639a,34733,5956,488,4,243.26,0.03,2024-05-13T01:53:26,South Kellymouth,18,1,61.02,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
34764,68f24604b498e3d7cc2463a4,34743,7395,431,1,535.08,0.26,2023-12-12T02:09:49,East Jonathanstad,46,1,89.16,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
34765,68f24604b498e3d7cc2463b9,34764,6322,935,1,459.91,0.18,2024-01-27T05:16:11,South Courtneyville,24,2,14.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
34766,68f24604b498e3d7cc246407,34842,6407,688,2,426.29,0.25,2024-07-26T11:01:19,Lake Zachary,38,1,5.46,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
34767,68f24604b498e3d7cc24640d,34848,7077,536,3,576.95,0.18,2024-01-02T07:42:23,Claytonfort,47,1,39.29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34768,68f24604b498e3d7cc246440,34899,7029,713,1,396.15,0.2,2024-03-27T11:33:36,North Kaylachester,50,2,35.09,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
34769,68f24604b498e3d7cc246443,34902,4478,808,4,752.99,0.25,2024-08-06T07:08:31,Port Nancy,25,1,79.61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
34770,68f24604b498e3d7cc246466,34937,9461,145,2,730.35,0.2,2024-05-05T12:56:12,South Robertfort,18,0,9.17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
34771,68f24604b498e3d7cc24646a,34941,8939,617,1,728.34,0.12,2023-12-23T22:23:17,Brianmouth,44,2,91.09,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
